,country_code,country_name,state_code,state_name,state_abbreviation,municipality_code,municipality_name,population_size,hdi,years,employability_rate
1960,BR,Brasil,29,Bahia,BA,2910107,Dom Basílio,12281,0.591,"[2020, 2019, 2018, 2017, 2016]","[907, 946, 950, 913, 841]"
1961,BR,Brasil,29,Bahia,BA,2910206,Dom Macedo Costa,4072,0.632,"[2020, 2019, 2018, 2017, 2016]","[374, 326, 329, 316, 342]"
1962,BR,Brasil,29,Bahia,BA,2910305,Elísio Medrado,8129,0.623,"[2020, 2019, 2018, 2017, 2016]","[561, 460, 503, 479, 432]"
1963,BR,Brasil,29,Bahia,BA,2910750,Fátima,17801,0.5589999999999999,"[2020, 2019, 2018, 2017, 2016]","[1159, 981, 1011, 1095, 1133]"
1964,BR,Brasil,29,Bahia,BA,2910404,Encruzilhada,15914,0.544,"[2020, 2019, 2018, 2017, 2016]","[1155, 1363, 1354, 1360, 1238]"
1965,BR,Brasil,29,Bahia,BA,2910503,Entre Rios,42014,0.615,"[2020, 2019, 2018, 2017, 2016]","[4294, 4591, 4592, 4955, 4799]"
1966,BR,Brasil,29,Bahia,BA,2910602,Esplanada,37902,0.589,"[2020, 2019, 2018, 2017, 2016]","[4154, 4404, 4808, 4787, 3991]"
1967,BR,Brasil,29,Bahia,BA,2910701,Euclides da Cunha,61112,0.5670000000000001,"[2020, 2019, 2018, 2017, 2016]","[4560, 4628, 4687, 4661, 4367]"
1968,BR,Brasil,29,Bahia,BA,2910727,Eunápolis,115360,0.677,"[2020, 2019, 2018, 2017, 2016]","[22914, 23569, 23495, 23201, 22028]"
1969,BR,Brasil,29,Bahia,BA,2910776,Feira da Mata,5656,0.588,"[2020, 2019, 2018, 2017, 2016]","[448, 386, 384, 321, 355]"
1970,BR,Brasil,29,Bahia,BA,2910800,Feira de Santana,624107,0.7120000000000001,"[2020, 2019, 2018, 2017, 2016]","[134404, 134433, 133325, 132957, 132099]"
1971,BR,Brasil,29,Bahia,BA,2910859,Filadélfia,16314,0.565,"[2020, 2019, 2018, 2017, 2016]","[1208, 1057, 1090, 1119, 1114]"
1972,BR,Brasil,29,Bahia,BA,2910909,Firmino Alves,5641,0.578,"[2020, 2019, 2018, 2017, 2016]","[829, 884, 953, 907, 644]"
1973,BR,Brasil,29,Bahia,BA,2911006,Floresta Azul,10525,0.557,"[2020, 2019, 2018, 2017, 2016]","[782, 777, 745, 727, 620]"
1974,BR,Brasil,29,Bahia,BA,2911105,Formosa do Rio Preto,26111,0.618,"[2020, 2019, 2018, 2017, 2016]","[2978, 2861, 2847, 2809, 2682]"
1975,BR,Brasil,29,Bahia,BA,2911204,Gandu,32778,0.632,"[2020, 2019, 2018, 2017, 2016]","[3652, 3508, 3434, 3425, 3138]"
1976,BR,Brasil,29,Bahia,BA,2911253,Gavião,4417,0.599,"[2020, 2019, 2018, 2017, 2016]","[409, 398, 395, 413, 380]"
1977,BR,Brasil,29,Bahia,BA,2911303,Gentio do Ouro,11284,0.5589999999999999,"[2020, 2019, 2018, 2017, 2016]","[639, 736, 707, 647, 521]"
1978,BR,Brasil,29,Bahia,BA,2911402,Glória,15247,0.593,"[2020, 2019, 2018, 2017, 2016]","[1126, 1043, 1070, 1030, 785]"
1979,BR,Brasil,29,Bahia,BA,2911501,Gongogi,6852,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[630, 516, 599, 595, 417]"
1980,BR,Brasil,29,Bahia,BA,2911659,Guajeru,6371,0.569,"[2020, 2019, 2018, 2017, 2016]","[600, 1016, 616, 544, 523]"
1981,BR,Brasil,29,Bahia,BA,2911709,Guanambi,85353,0.6729999999999999,"[2020, 2019, 2018, 2017, 2016]","[14722, 13951, 14578, 14833, 13605]"
1982,BR,Brasil,29,Bahia,BA,2911808,Guaratinga,20565,0.5579999999999999,"[2020, 2019, 2018, 2017, 2016]","[1459, 1345, 1361, 1385, 1251]"
1983,BR,Brasil,29,Bahia,BA,2911857,Heliópolis,12946,0.563,"[2020, 2019, 2018, 2017, 2016]","[815, 833, 839, 799, 745]"
1984,BR,Brasil,29,Bahia,BA,2911907,Iaçu,23950,0.574,"[2020, 2019, 2018, 2017, 2016]","[1964, 2128, 2284, 2149, 1687]"
1985,BR,Brasil,29,Bahia,BA,2912004,Ibiassucê,8849,0.611,"[2020, 2019, 2018, 2017, 2016]","[918, 927, 934, 961, 920]"
1986,BR,Brasil,29,Bahia,BA,2912103,Ibicaraí,21083,0.625,"[2020, 2019, 2018, 2017, 2016]","[2213, 2318, 2344, 2444, 2411]"
1987,BR,Brasil,29,Bahia,BA,2912202,Ibicoara,19990,0.591,"[2020, 2019, 2018, 2017, 2016]","[2637, 2262, 2438, 2818, 3071]"
1988,BR,Brasil,29,Bahia,BA,2912301,Ibicuí,16262,0.584,"[2020, 2019, 2018, 2017, 2016]","[1272, 1485, 1574, 1568, 1420]"
1989,BR,Brasil,29,Bahia,BA,2912400,Ibipeba,18421,0.616,"[2020, 2019, 2018, 2017, 2016]","[921, 906, 883, 884, 837]"
1990,BR,Brasil,29,Bahia,BA,2912608,Ibiquera,4047,0.511,"[2020, 2019, 2018, 2017, 2016]","[261, 244, 232, 240, 202]"
1991,BR,Brasil,29,Bahia,BA,2912707,Ibirapitanga,23433,0.5579999999999999,"[2020, 2019, 2018, 2017, 2016]","[1286, 1271, 1284, 1279, 1059]"
1992,BR,Brasil,29,Bahia,BA,2912806,Ibirapuã,8740,0.614,"[2020, 2019, 2018, 2017, 2016]","[2024, 1941, 1783, 1636, 1328]"
1993,BR,Brasil,29,Bahia,BA,2912905,Ibirataia,14476,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[1622, 1942, 1855, 1779, 1723]"
1994,BR,Brasil,29,Bahia,BA,2913002,Ibitiara,16463,0.585,"[2020, 2019, 2018, 2017, 2016]","[650, 694, 690, 709, 642]"
1995,BR,Brasil,29,Bahia,BA,2913101,Ibititá,17048,0.602,"[2020, 2019, 2018, 2017, 2016]","[720, 795, 804, 820, 729]"
1996,BR,Brasil,29,Bahia,BA,2913200,Ibotirama,27076,0.636,"[2020, 2019, 2018, 2017, 2016]","[3327, 3299, 2981, 3171, 3074]"
1997,BR,Brasil,29,Bahia,BA,2913309,Ichu,6232,0.631,"[2020, 2019, 2018, 2017, 2016]","[511, 527, 527, 460, 437]"
1998,BR,Brasil,29,Bahia,BA,2913408,Igaporã,15661,0.614,"[2020, 2019, 2018, 2017, 2016]","[1195, 1194, 1268, 1270, 1056]"
1999,BR,Brasil,29,Bahia,BA,2913457,Igrapiúna,12963,0.574,"[2020, 2019, 2018, 2017, 2016]","[1147, 1226, 1434, 1560, 1649]"
2000,BR,Brasil,29,Bahia,BA,2913507,Iguaí,27006,0.552,"[2020, 2019, 2018, 2017, 2016]","[1484, 1739, 1698, 1742, 1749]"
2001,BR,Brasil,29,Bahia,BA,2913606,Ilhéus,157639,0.69,"[2020, 2019, 2018, 2017, 2016]","[32157, 33868, 35350, 34158, 33727]"
2002,BR,Brasil,29,Bahia,BA,2913705,Inhambupe,40720,0.565,"[2020, 2019, 2018, 2017, 2016]","[2849, 3525, 3594, 3749, 2870]"
2003,BR,Brasil,29,Bahia,BA,2913804,Ipecaetá,14229,0.55,"[2020, 2019, 2018, 2017, 2016]","[907, 1113, 1072, 1023, 1176]"
2004,BR,Brasil,29,Bahia,BA,2913903,Ipiaú,45969,0.67,"[2020, 2019, 2018, 2017, 2016]","[5490, 5281, 5259, 5277, 5220]"
2005,BR,Brasil,29,Bahia,BA,2914000,Ipirá,59281,0.5489999999999999,"[2020, 2019, 2018, 2017, 2016]","[6266, 6623, 7567, 7278, 7601]"
2006,BR,Brasil,29,Bahia,BA,2914505,Irará,29305,0.62,"[2020, 2019, 2018, 2017, 2016]","[2276, 2265, 2235, 2316, 2208]"
2007,BR,Brasil,29,Bahia,BA,2914109,Ipupiara,9954,0.59,"[2020, 2019, 2018, 2017, 2016]","[1059, 1028, 1018, 1046, 988]"
2008,BR,Brasil,29,Bahia,BA,2914208,Irajuba,7295,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[436, 454, 457, 569, 403]"
2009,BR,Brasil,29,Bahia,BA,2914307,Iramaia,7874,0.5710000000000001,"[2020, 2019, 2018, 2017, 2016]","[593, 610, 594, 640, 619]"
2010,BR,Brasil,29,Bahia,BA,2914406,Iraquara,25728,0.599,"[2020, 2019, 2018, 2017, 2016]","[1548, 1576, 1432, 1268, 1151]"
2011,BR,Brasil,29,Bahia,BA,2914604,Irecê,74050,0.691,"[2020, 2019, 2018, 2017, 2016]","[14380, 14362, 14009, 12942, 12404]"
2012,BR,Brasil,29,Bahia,BA,2914653,Itabela,30901,0.599,"[2020, 2019, 2018, 2017, 2016]","[3003, 3070, 3025, 3098, 2715]"
2013,BR,Brasil,29,Bahia,BA,2914703,Itaberaba,64795,0.62,"[2020, 2019, 2018, 2017, 2016]","[11124, 9866, 10198, 10762, 9834]"
2014,BR,Brasil,29,Bahia,BA,2914802,Itabuna,214123,0.7120000000000001,"[2020, 2019, 2018, 2017, 2016]","[43488, 46529, 46185, 47284, 45780]"
2015,BR,Brasil,29,Bahia,BA,2914901,Itacaré,29051,0.583,"[2020, 2019, 2018, 2017, 2016]","[3741, 3656, 3406, 3247, 3081]"
2016,BR,Brasil,29,Bahia,BA,2915007,Itaeté,16164,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[682, 905, 809, 632, 712]"
2017,BR,Brasil,29,Bahia,BA,2918704,Lafaiete Coutinho,3663,0.599,"[2020, 2019, 2018, 2017, 2016]","[450, 427, 404, 511, 436]"
2018,BR,Brasil,29,Bahia,BA,2915106,Itagi,12140,0.5429999999999999,"[2020, 2019, 2018, 2017, 2016]","[730, 771, 746, 749, 831]"
2019,BR,Brasil,29,Bahia,BA,2915205,Itagibá,14331,0.589,"[2020, 2019, 2018, 2017, 2016]","[2718, 1675, 1508, 1596, 1168]"
2020,BR,Brasil,29,Bahia,BA,2915304,Itagimirim,6784,0.634,"[2020, 2019, 2018, 2017, 2016]","[738, 883, 845, 843, 993]"
2021,BR,Brasil,29,Bahia,BA,2915353,Itaguaçu da Bahia,14650,0.562,"[2020, 2019, 2018, 2017, 2016]","[730, 642, 559, 718, 501]"
2022,BR,Brasil,29,Bahia,BA,2915403,Itaju do Colônia,6515,0.5920000000000001,"[2020, 2019, 2018, 2017, 2016]","[671, 687, 619, 572, 466]"
2023,BR,Brasil,29,Bahia,BA,2915502,Itajuípe,20309,0.599,"[2020, 2019, 2018, 2017, 2016]","[1662, 1748, 1654, 1894, 2026]"
2024,BR,Brasil,29,Bahia,BA,2915601,Itamaraju,64423,0.627,"[2020, 2019, 2018, 2017, 2016]","[8137, 8987, 8103, 8274, 7526]"
2025,BR,Brasil,29,Bahia,BA,2915700,Itamari,7971,0.578,"[2020, 2019, 2018, 2017, 2016]","[466, 476, 491, 604, 541]"
2026,BR,Brasil,29,Bahia,BA,2915809,Itambé,22474,0.578,"[2020, 2019, 2018, 2017, 2016]","[1910, 1905, 1825, 1851, 1825]"
2027,BR,Brasil,29,Bahia,BA,2915908,Itanagra,6433,0.584,"[2020, 2019, 2018, 2017, 2016]","[538, 653, 632, 528, 352]"
2028,BR,Brasil,29,Bahia,BA,2916005,Itanhém,19231,0.637,"[2020, 2019, 2018, 2017, 2016]","[1428, 1387, 1409, 1409, 1425]"
2029,BR,Brasil,29,Bahia,BA,2916104,Itaparica,22440,0.67,"[2020, 2019, 2018, 2017, 2016]","[1978, 2241, 2265, 2178, 2043]"
2030,BR,Brasil,29,Bahia,BA,2916203,Itapé,8300,0.599,"[2020, 2019, 2018, 2017, 2016]","[811, 774, 758, 721, 795]"
2031,BR,Brasil,29,Bahia,BA,2916302,Itapebi,10173,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[760, 1010, 772, 825, 689]"
2032,BR,Brasil,29,Bahia,BA,2916401,Itapetinga,77408,0.667,"[2020, 2019, 2018, 2017, 2016]","[14162, 14417, 13360, 14129, 12654]"
2033,BR,Brasil,29,Bahia,BA,2916500,Itapicuru,36173,0.486,"[2020, 2019, 2018, 2017, 2016]","[2139, 2136, 2065, 2125, 1830]"
2034,BR,Brasil,29,Bahia,BA,2916609,Itapitanga,10284,0.5710000000000001,"[2020, 2019, 2018, 2017, 2016]","[792, 767, 801, 674, 690]"
2035,BR,Brasil,29,Bahia,BA,2916708,Itaquara,8375,0.5529999999999999,"[2020, 2019, 2018, 2017, 2016]","[601, 549, 523, 490, 470]"
2036,BR,Brasil,29,Bahia,BA,2916807,Itarantim,19937,0.61,"[2020, 2019, 2018, 2017, 2016]","[1899, 2520, 2397, 2294, 2169]"
2037,BR,Brasil,29,Bahia,BA,2916856,Itatim,14588,0.5820000000000001,"[2020, 2019, 2018, 2017, 2016]","[1711, 1878, 1426, 1485, 1518]"
2038,BR,Brasil,29,Bahia,BA,2916906,Itiruçu,12482,0.6,"[2020, 2019, 2018, 2017, 2016]","[1052, 951, 937, 1006, 877]"
2039,BR,Brasil,29,Bahia,BA,2917003,Itiúba,36140,0.544,"[2020, 2019, 2018, 2017, 2016]","[1935, 2000, 1921, 2091, 1814]"
2040,BR,Brasil,29,Bahia,BA,2917102,Itororó,20394,0.594,"[2020, 2019, 2018, 2017, 2016]","[2817, 2575, 2547, 2618, 2508]"
2041,BR,Brasil,29,Bahia,BA,2917201,Ituaçu,19095,0.57,"[2020, 2019, 2018, 2017, 2016]","[1449, 1494, 1608, 1495, 1502]"
2042,BR,Brasil,29,Bahia,BA,2917300,Ituberá,28870,0.606,"[2020, 2019, 2018, 2017, 2016]","[2545, 2654, 2562, 2809, 2648]"
2043,BR,Brasil,29,Bahia,BA,2917334,Iuiu,11038,0.591,"[2020, 2019, 2018, 2017, 2016]","[710, 718, 713, 695, 613]"
2044,BR,Brasil,29,Bahia,BA,2917359,Jaborandi,8176,0.613,"[2020, 2019, 2018, 2017, 2016]","[1938, 1567, 1596, 1541, 1116]"
2045,BR,Brasil,29,Bahia,BA,2917409,Jacaraci,14855,0.593,"[2020, 2019, 2018, 2017, 2016]","[777, 759, 755, 742, 693]"
2046,BR,Brasil,29,Bahia,BA,2917508,Jacobina,80749,0.649,"[2020, 2019, 2018, 2017, 2016]","[12278, 12012, 12438, 11777, 11471]"
2047,BR,Brasil,29,Bahia,BA,2917607,Jaguaquara,54913,0.58,"[2020, 2019, 2018, 2017, 2016]","[5214, 4772, 4639, 4476, 4063]"
2048,BR,Brasil,29,Bahia,BA,2917706,Jaguarari,33915,0.659,"[2020, 2019, 2018, 2017, 2016]","[4413, 4423, 4106, 3650, 3522]"
2049,BR,Brasil,29,Bahia,BA,2917805,Jaguaripe,19162,0.556,"[2020, 2019, 2018, 2017, 2016]","[1213, 1202, 1102, 1082, 929]"
2051,BR,Brasil,29,Bahia,BA,2917904,Jandaíra,10742,0.55,"[2020, 2019, 2018, 2017, 2016]","[846, 1037, 888, 762, 780]"
2052,BR,Brasil,29,Bahia,BA,2918001,Jequié,156277,0.665,"[2020, 2019, 2018, 2017, 2016]","[25686, 27308, 26329, 26283, 26033]"
2053,BR,Brasil,29,Bahia,BA,2918100,Jeremoabo,40832,0.547,"[2020, 2019, 2018, 2017, 2016]","[2844, 2683, 2796, 2394, 2095]"
2054,BR,Brasil,29,Bahia,BA,2918209,Jiquiriçá,14576,0.5529999999999999,"[2020, 2019, 2018, 2017, 2016]","[922, 810, 765, 899, 692]"
2055,BR,Brasil,29,Bahia,BA,2918308,Jitaúna,10470,0.575,"[2020, 2019, 2018, 2017, 2016]","[913, 1031, 1432, 882, 888]"
2056,BR,Brasil,29,Bahia,BA,2918357,João Dourado,25606,0.593,"[2020, 2019, 2018, 2017, 2016]","[1524, 1595, 1552, 1563, 1670]"
2057,BR,Brasil,29,Bahia,BA,2918407,Juazeiro,219544,0.677,"[2020, 2019, 2018, 2017, 2016]","[38662, 40318, 39225, 38136, 36745]"
2058,BR,Brasil,29,Bahia,BA,2918456,Jucuruçu,8856,0.541,"[2020, 2019, 2018, 2017, 2016]","[523, 608, 541, 696, 616]"
2059,BR,Brasil,29,Bahia,BA,2918506,Jussara,15241,0.5710000000000001,"[2020, 2019, 2018, 2017, 2016]","[695, 728, 729, 720, 682]"
2060,BR,Brasil,29,Bahia,BA,2918555,Jussari,5706,0.5670000000000001,"[2020, 2019, 2018, 2017, 2016]","[703, 661, 674, 663, 697]"
2061,BR,Brasil,29,Bahia,BA,2918605,Jussiape,5777,0.602,"[2020, 2019, 2018, 2017, 2016]","[975, 708, 649, 684, 593]"
2062,BR,Brasil,29,Bahia,BA,2918753,Lagoa Real,15870,0.545,"[2020, 2019, 2018, 2017, 2016]","[969, 1007, 316, 914, 813]"
2063,BR,Brasil,29,Bahia,BA,2918803,Laje,24214,0.586,"[2020, 2019, 2018, 2017, 2016]","[1528, 1749, 1745, 1568, 1209]"
2064,BR,Brasil,29,Bahia,BA,2918902,Lajedão,3993,0.632,"[2020, 2019, 2018, 2017, 2016]","[369, 358, 377, 377, 400]"
2065,BR,Brasil,29,Bahia,BA,2919009,Lajedinho,3735,0.546,"[2020, 2019, 2018, 2017, 2016]","[327, 306, 312, 331, 277]"
2066,BR,Brasil,29,Bahia,BA,2919058,Lajedo do Tabocal,8591,0.584,"[2020, 2019, 2018, 2017, 2016]","[642, 621, 615, 618, 566]"
2067,BR,Brasil,29,Bahia,BA,2919108,Lamarão,8078,0.518,"[2020, 2019, 2018, 2017, 2016]","[346, 499, 397, 467, 433]"
2068,BR,Brasil,29,Bahia,BA,2919157,Lapão,27323,0.596,"[2020, 2019, 2018, 2017, 2016]","[1704, 1588, 1497, 1479, 1205]"
2069,BR,Brasil,29,Bahia,BA,2919207,Lauro de Freitas,204669,0.754,"[2020, 2019, 2018, 2017, 2016]","[118581, 116164, 120843, 115743, 124547]"
2070,BR,Brasil,29,Bahia,BA,2919306,Lençóis,11586,0.623,"[2020, 2019, 2018, 2017, 2016]","[1167, 1229, 1278, 1213, 1052]"
2071,BR,Brasil,29,Bahia,BA,2919405,Licínio de Almeida,12357,0.621,"[2020, 2019, 2018, 2017, 2016]","[1147, 1156, 1122, 1091, 898]"
2072,BR,Brasil,29,Bahia,BA,2919900,Macururé,7752,0.604,"[2020, 2019, 2018, 2017, 2016]","[661, 770, 735, 697, 692]"
2073,BR,Brasil,29,Bahia,BA,2919504,Livramento de Nossa Senhora,46372,0.611,"[2020, 2019, 2018, 2017, 2016]","[4340, 4268, 4196, 3971, 3599]"
2074,BR,Brasil,29,Bahia,BA,2919553,Luís Eduardo Magalhães,92671,0.716,"[2020, 2019, 2018, 2017, 2016]","[27187, 26901, 23731, 22806, 21194]"
2075,BR,Brasil,29,Bahia,BA,2919603,Macajuba,11318,0.524,"[2020, 2019, 2018, 2017, 2016]","[478, 512, 523, 487, 428]"
2076,BR,Brasil,29,Bahia,BA,2919702,Macarani,19056,0.605,"[2020, 2019, 2018, 2017, 2016]","[1671, 1900, 1825, 1767, 1739]"
2077,BR,Brasil,29,Bahia,BA,2919801,Macaúbas,50481,0.609,"[2020, 2019, 2018, 2017, 2016]","[3010, 3515, 3650, 3522, 2823]"
2078,BR,Brasil,29,Bahia,BA,2919959,Maetinga,2386,0.5379999999999999,"[2020, 2019, 2018, 2017, 2016]","[487, 531, 556, 498, 405]"
2079,BR,Brasil,29,Bahia,BA,2920007,Maiquinique,10294,0.5760000000000001,"[2020, 2019, 2018, 2017, 2016]","[953, 1139, 1017, 1149, 1124]"
2080,BR,Brasil,29,Bahia,BA,2920106,Mairi,18535,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[926, 859, 987, 1031, 982]"
2081,BR,Brasil,29,Bahia,BA,2920205,Malhada,16875,0.562,"[2020, 2019, 2018, 2017, 2016]","[802, 801, 813, 737, 711]"
2082,BR,Brasil,29,Bahia,BA,2920304,Malhada de Pedras,8326,0.578,"[2020, 2019, 2018, 2017, 2016]","[763, 734, 677, 779, 684]"
2083,BR,Brasil,29,Bahia,BA,2920403,Manoel Vitorino,12944,0.5660000000000001,"[2020, 2019, 2018, 2017, 2016]","[737, 1070, 1053, 782, 825]"
2084,BR,Brasil,29,Bahia,BA,2920452,Mansidão,13822,0.599,"[2020, 2019, 2018, 2017, 2016]","[576, 582, 586, 579, 523]"
2085,BR,Brasil,29,Bahia,BA,2920502,Maracás,19973,0.607,"[2020, 2019, 2018, 2017, 2016]","[3465, 3390, 3307, 3350, 2867]"
2086,BR,Brasil,29,Bahia,BA,2920601,Maragogipe,44902,0.621,"[2020, 2019, 2018, 2017, 2016]","[2335, 2146, 2004, 2157, 2135]"
2087,BR,Brasil,29,Bahia,BA,2920700,Maraú,20664,0.593,"[2020, 2019, 2018, 2017, 2016]","[2386, 2213, 2137, 1939, 1534]"
2088,BR,Brasil,29,Bahia,BA,2920809,Marcionílio Souza,10357,0.561,"[2020, 2019, 2018, 2017, 2016]","[587, 577, 590, 598, 606]"
2089,BR,Brasil,29,Bahia,BA,2920908,Mascote,13619,0.581,"[2020, 2019, 2018, 2017, 2016]","[956, 974, 1017, 982, 997]"
2090,BR,Brasil,29,Bahia,BA,2921005,Mata de São João,47643,0.6679999999999999,"[2020, 2019, 2018, 2017, 2016]","[13603, 15144, 14907, 14932, 13738]"
2091,BR,Brasil,29,Bahia,BA,2921054,Matina,12359,0.5720000000000001,"[2020, 2019, 2018, 2017, 2016]","[586, 644, 636, 585, 573]"
2092,BR,Brasil,29,Bahia,BA,2921104,Medeiros Neto,22741,0.625,"[2020, 2019, 2018, 2017, 2016]","[3385, 3263, 3131, 2693, 2413]"
2093,BR,Brasil,29,Bahia,BA,2921203,Miguel Calmon,25771,0.586,"[2020, 2019, 2018, 2017, 2016]","[1977, 1897, 1944, 2070, 1914]"
2094,BR,Brasil,29,Bahia,BA,2921302,Milagres,10838,0.622,"[2020, 2019, 2018, 2017, 2016]","[978, 894, 814, 767, 1001]"
2095,BR,Brasil,29,Bahia,BA,2921401,Mirangaba,18603,0.542,"[2020, 2019, 2018, 2017, 2016]","[1032, 1000, 877, 793, 882]"
2096,BR,Brasil,29,Bahia,BA,2921450,Mirante,8264,0.527,"[2020, 2019, 2018, 2017, 2016]","[463, 520, 513, 504, 427]"
2097,BR,Brasil,29,Bahia,BA,2921500,Monte Santo,49145,0.506,"[2020, 2019, 2018, 2017, 2016]","[2773, 2983, 2731, 2736, 2595]"
2098,BR,Brasil,29,Bahia,BA,2921609,Morpará,8476,0.5579999999999999,"[2020, 2019, 2018, 2017, 2016]","[562, 485, 409, 451, 526]"
2099,BR,Brasil,29,Bahia,BA,2921708,Morro do Chapéu,35466,0.588,"[2020, 2019, 2018, 2017, 2016]","[2767, 2950, 3679, 3552, 2613]"
2100,BR,Brasil,29,Bahia,BA,2921807,Mortugaba,12063,0.618,"[2020, 2019, 2018, 2017, 2016]","[915, 919, 932, 974, 969]"
2101,BR,Brasil,29,Bahia,BA,2921906,Mucugê,8725,0.606,"[2020, 2019, 2018, 2017, 2016]","[2458, 2326, 2261, 2548, 2184]"
2102,BR,Brasil,29,Bahia,BA,2922003,Mucuri,42729,0.665,"[2020, 2019, 2018, 2017, 2016]","[9119, 8469, 7999, 8011, 7287]"
2103,BR,Brasil,29,Bahia,BA,2922052,Mulungu do Morro,10469,0.5660000000000001,"[2020, 2019, 2018, 2017, 2016]","[833, 883, 805, 771, 751]"
2104,BR,Brasil,29,Bahia,BA,2922102,Mundo Novo,27153,0.59,"[2020, 2019, 2018, 2017, 2016]","[1056, 1001, 1053, 1153, 1043]"
2105,BR,Brasil,29,Bahia,BA,2922201,Muniz Ferreira,7464,0.617,"[2020, 2019, 2018, 2017, 2016]","[471, 584, 498, 489, 393]"
2106,BR,Brasil,29,Bahia,BA,2922854,Nova Redenção,9126,0.5670000000000001,"[2020, 2019, 2018, 2017, 2016]","[467, 459, 466, 491, 603]"
2107,BR,Brasil,29,Bahia,BA,2922250,Muquém do São Francisco,11479,0.5489999999999999,"[2020, 2019, 2018, 2017, 2016]","[889, 875, 748, 764, 633]"
2108,BR,Brasil,29,Bahia,BA,2922300,Muritiba,29420,0.66,"[2020, 2019, 2018, 2017, 2016]","[3064, 2512, 2539, 2564, 2391]"
2109,BR,Brasil,29,Bahia,BA,2922409,Mutuípe,22340,0.601,"[2020, 2019, 2018, 2017, 2016]","[3354, 2929, 1786, 1840, 1780]"
2110,BR,Brasil,29,Bahia,BA,2922508,Nazaré,28661,0.6409999999999999,"[2020, 2019, 2018, 2017, 2016]","[2908, 2751, 2739, 2918, 2494]"
2111,BR,Brasil,29,Bahia,BA,2922607,Nilo Peçanha,14156,0.547,"[2020, 2019, 2018, 2017, 2016]","[793, 836, 818, 701, 732]"
2112,BR,Brasil,29,Bahia,BA,2922656,Nordestina,13197,0.56,"[2020, 2019, 2018, 2017, 2016]","[868, 884, 926, 970, 927]"
2113,BR,Brasil,29,Bahia,BA,2922706,Nova Canaã,16482,0.545,"[2020, 2019, 2018, 2017, 2016]","[844, 856, 872, 913, 899]"
2114,BR,Brasil,29,Bahia,BA,2922730,Nova Fátima,7830,0.597,"[2020, 2019, 2018, 2017, 2016]","[670, 646, 633, 640, 556]"
2115,BR,Brasil,29,Bahia,BA,2922755,Nova Ibiá,6518,0.57,"[2020, 2019, 2018, 2017, 2016]","[411, 371, 382, 357, 332]"
2116,BR,Brasil,29,Bahia,BA,2922805,Nova Itarana,8328,0.524,"[2020, 2019, 2018, 2017, 2016]","[659, 541, 511, 556, 468]"
2117,BR,Brasil,29,Bahia,BA,2922904,Nova Soure,27047,0.555,"[2020, 2019, 2018, 2017, 2016]","[1616, 1682, 1558, 1709, 1365]"
2118,BR,Brasil,29,Bahia,BA,2923001,Nova Viçosa,44170,0.654,"[2020, 2019, 2018, 2017, 2016]","[5409, 6124, 6097, 6339, 6111]"
2119,BR,Brasil,29,Bahia,BA,2923035,Novo Horizonte,12653,0.597,"[2020, 2019, 2018, 2017, 2016]","[586, 609, 628, 622, 435]"
2120,BR,Brasil,29,Bahia,BA,2923050,Novo Triunfo,15445,0.5539999999999999,"[2020, 2019, 2018, 2017, 2016]","[795, 677, 668, 708, 682]"
2121,BR,Brasil,29,Bahia,BA,2924009,Paulo Afonso,119213,0.674,"[2020, 2019, 2018, 2017, 2016]","[17035, 16778, 16761, 16371, 15791]"
2122,BR,Brasil,29,Bahia,BA,2923100,Olindina,28373,0.5589999999999999,"[2020, 2019, 2018, 2017, 2016]","[1537, 1432, 1383, 1499, 1376]"
2123,BR,Brasil,29,Bahia,BA,2923209,Oliveira dos Brejinhos,21797,0.5539999999999999,"[2020, 2019, 2018, 2017, 2016]","[2455, 1664, 1544, 1579, 1674]"
2124,BR,Brasil,29,Bahia,BA,2923308,Ouriçangas,8575,0.607,"[2020, 2019, 2018, 2017, 2016]","[476, 447, 445, 493, 519]"
2125,BR,Brasil,29,Bahia,BA,2923357,Ourolândia,17567,0.56,"[2020, 2019, 2018, 2017, 2016]","[1539, 1831, 1533, 1743, 1540]"
2126,BR,Brasil,29,Bahia,BA,2923407,Palmas de Monte Alto,21840,0.586,"[2020, 2019, 2018, 2017, 2016]","[1301, 1237, 1188, 1171, 1058]"
2127,BR,Brasil,29,Bahia,BA,2926202,Riachão das Neves,22330,0.578,"[2020, 2019, 2018, 2017, 2016]","[1635, 1690, 1545, 1459, 1357]"
2128,BR,Brasil,29,Bahia,BA,2923506,Palmeiras,9123,0.643,"[2020, 2019, 2018, 2017, 2016]","[778, 759, 718, 712, 625]"
2129,BR,Brasil,29,Bahia,BA,2923605,Paramirim,21777,0.615,"[2020, 2019, 2018, 2017, 2016]","[2181, 2082, 2002, 1804, 1683]"
